Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Pips,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(AUD),Min(pips),Min(AUD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(AUD)
02/26/2019 13:00,02/26/2019 15:22,GBPUSD,Buy,0.020,1.30949,1.33349,1.32144,1.32089,-5.5,-0.12,00:02:22:34,0.0,0s,38.6,38.61,0.0,,-38.6,,0.0,85.8,-5.50,
02/25/2019 22:52,02/26/2019 09:20,EURJPY,Buy,0.020,124.96600,127.36600,126.16600,125.84400,-32.2,-0.59,00:10:27:50,8.6,53m,47.7,9.15,4.7,,-43.0,,9.9,22.6,-36.90,
02/25/2019 10:46,02/25/2019 13:08,GBPUSD,Buy,0.020,1.29500,1.31900,1.30699,1.30794,9.5,0.18,00:02:21:48,90.9,2h 8m,13.9,0.26,18.0,,-4.7,,79.3,62.6,-8.50,
02/22/2019 01:22,02/22/2019 06:25,XAUUSD,Sell,0.020,1336.98000,1312.98000,1324.96000,1324.96000,0.0,-0.01,00:05:02:55,21.8,1h 6m,174.0,3.51,41.0,,-144.0,,22.2,77.8,-41.00,
02/21/2019 22:41,02/22/2019 03:10,AUDUSD,Sell,0.020,0.72059,0.69659,0.70878,0.70990,-11.2,-0.23,00:04:28:54,1.9,5m,22.1,7.62,2.9,,-22.1,,11.6,43.6,-14.10,
02/21/2019 21:39,02/21/2019 22:53,XAUUSD,Sell,0.020,1339.16000,1315.16000,1327.19000,1324.12000,307.0,0.61,00:01:14:00,1.4,1m,0.0,0.00,307.0,,0.0,,100.0,100.0,0.00,
02/21/2019 12:57,02/21/2019 16:08,AUDUSD,Sell,0.020,0.72307,0.69907,0.71107,0.71019,8.8,0.17,00:03:11:01,85.9,2h 44m,9.4,0.20,18.2,,-3.6,,83.5,56.9,-9.40,
02/20/2019 18:00,02/20/2019 23:07,GBPUSD,Buy,0.020,1.29439,1.31839,1.30640,1.30385,-25.5,-0.51,00:05:07:30,24.4,1h 15m,66.8,0.62,41.3,,-25.5,,61.8,0.0,-66.80,
02/20/2019 13:08,02/20/2019 17:33,GBPUSD,Buy,0.020,1.28999,1.31399,1.30194,1.30680,48.6,0.97,00:04:25:00,100.0,4h 25m,27.1,0.02,52.7,,0.0,,100.0,92.2,-4.10,
02/20/2019 10:04,02/20/2019 11:21,GBPUSD,Buy,0.020,1.29155,1.31555,1.30357,1.30385,2.8,0.05,00:01:16:52,1.3,59s,0.7,0.25,2.8,,-0.7,,80.0,100.0,0.00,
02/20/2019 08:52,02/20/2019 09:33,GBPUSD,Buy,0.020,1.29279,1.31679,1.30473,1.30542,6.9,0.13,00:00:40:52,2.5,1m,21.4,3.10,6.9,,-21.4,,24.4,100.0,0.00,
02/20/2019 05:39,02/20/2019 09:18,EURUSD,Buy,0.020,1.12257,1.14657,1.13458,1.13385,-7.3,-0.15,00:03:39:03,15.6,34m,14.2,1.94,6.9,,-13.4,,34.0,30.0,-14.20,
02/20/2019 05:31,02/20/2019 09:15,XAUUSD,Buy,0.020,1332.43000,1356.43000,1344.43000,1342.83000,-160.0,-0.33,00:03:44:02,0.0,0s,304.0,312.50,0.0,,-304.0,,0.0,47.4,-160.00,
02/20/2019 05:39,02/20/2019 09:01,EURJPY,Buy,0.020,124.50500,126.90500,125.70200,125.69000,-1.2,-0.03,00:03:21:40,62.9,2h 6m,10.6,1.47,6.8,,-10.0,,40.5,52.4,-8.00,
02/20/2019 02:30,02/20/2019 03:53,AUDUSD,Buy,0.020,0.70400,0.72800,0.71594,0.71709,11.5,0.22,00:01:23:40,1.3,1m,0.0,0.09,11.5,,0.0,,100.0,100.0,0.00,
02/20/2019 01:39,02/20/2019 02:59,XAUUSD,Buy,0.020,1327.83000,1351.83000,1339.83000,1340.61000,78.0,0.15,00:01:19:51,100.0,1h 19m,455.0,0.00,533.0,,0.0,,100.0,14.6,-455.00,
02/18/2019 15:21,02/18/2019 16:08,EURJPY,Buy,0.020,123.97000,126.37000,125.17000,125.27000,10.0,0.17,00:00:47:03,2.2,1m,0.0,0.10,10.0,,0.0,,100.0,100.0,0.00,
02/18/2019 06:40,02/18/2019 11:02,XAUUSD,Buy,0.020,1311.67000,1335.67000,1323.67000,1323.42000,-25.0,-0.06,00:04:21:34,37.5,1h 38m,234.0,1.53,153.0,,-234.0,,39.5,54.0,-178.00,
02/15/2019 14:24,02/15/2019 16:15,XAUUSD,Buy,0.020,1305.14000,1329.14000,1317.15000,1319.23000,208.0,0.41,00:01:50:31,17.2,19m,268.0,0.56,208.0,,-117.0,,64.0,100.0,0.00,
02/15/2019 11:44,02/15/2019 13:59,EURJPY,Sell,0.020,125.70100,123.30100,124.50000,124.47300,2.7,0.04,00:02:15:30,3.8,5m,7.7,1.89,2.7,,-5.1,,34.6,100.0,0.00,
02/15/2019 08:04,02/15/2019 09:33,EURJPY,Sell,0.020,125.75300,123.35300,124.55200,124.50500,4.7,0.08,00:01:29:26,100.0,1h 29m,8.5,0.08,13.2,,0.0,,100.0,35.6,-8.50,
02/14/2019 18:47,02/15/2019 02:31,GBPUSD,Sell,0.020,1.29122,1.26722,1.27924,1.27944,-2.0,-0.04,00:07:43:43,23.3,1h 48m,11.2,3.93,2.8,,-11.0,,20.3,65.2,-4.80,
02/14/2019 15:32,02/14/2019 16:06,GBPUSD,Sell,0.020,1.29506,1.27106,1.28301,1.28158,14.3,0.28,00:00:33:49,3.0,1m,0.0,0.07,14.3,,0.0,,100.0,100.0,0.00,
02/14/2019 15:00,02/14/2019 15:44,XAUUSD,Sell,0.020,1316.40000,1292.40000,1304.50000,1312.51000,-801.0,-1.61,00:00:44:09,0.0,0s,801.0,833.33,0.0,,-801.0,,0.0,0.0,-801.00,
02/14/2019 01:54,02/14/2019 08:13,EURUSD,Sell,0.020,1.13843,1.11443,1.12643,1.12771,-12.8,-0.26,00:06:18:36,0.0,0s,26.3,26.32,0.0,,-26.3,,0.0,51.3,-12.80,
02/14/2019 01:50,02/14/2019 08:13,GBPUSD,Sell,0.020,1.29744,1.27344,1.28543,1.28642,-9.9,-0.21,00:06:22:42,3.7,14m,22.8,7.45,2.7,,-20.1,,11.8,44.7,-12.60,
02/13/2019 09:24,02/13/2019 13:58,AUDUSD,Buy,0.020,0.70029,0.72429,0.71229,0.71170,-5.9,-0.13,00:04:33:08,0.0,0s,13.5,13.51,0.0,,-13.5,,0.0,56.3,-5.90,
02/13/2019 09:14,02/13/2019 12:14,GBPUSD,Buy,0.020,1.27892,1.30292,1.29092,1.28972,-12.0,-0.25,00:03:00:08,0.0,0s,27.6,27.62,0.0,,-27.6,,0.0,56.5,-12.00,
02/13/2019 08:40,02/13/2019 10:49,EURUSD,Buy,0.020,1.12139,1.14539,1.13339,1.13268,-7.1,-0.15,00:02:09:41,0.0,0s,13.1,13.11,0.0,,-13.1,,0.0,45.8,-7.10,
02/13/2019 06:31,02/13/2019 10:20,EURJPY,Buy,0.020,124.19400,126.59400,125.39400,125.35500,-3.9,-0.08,00:03:48:19,34.1,1h 17m,13.5,4.36,3.1,,-13.5,,18.7,57.8,-7.00,
02/13/2019 02:01,02/13/2019 03:11,EURUSD,Buy,0.020,1.12091,1.14491,1.13294,1.13362,6.8,0.13,00:01:09:26,,,,,,,,,,,,
02/12/2019 15:27,02/12/2019 18:43,XAUUSD,Buy,0.020,1300.61000,1324.61000,1312.59000,1310.80000,-179.0,-0.36,00:03:16:20,0.0,0s,420.0,434.78,0.0,,-420.0,,0.0,57.4,-179.00,
02/12/2019 01:37,02/12/2019 06:09,GBPUSD,Sell,0.020,1.29842,1.27442,1.28643,1.28625,1.8,0.03,00:04:32:37,46.7,2h 7m,7.4,1.69,3.6,,-6.1,,37.1,81.4,-1.80,
02/11/2019 21:58,02/12/2019 02:04,EURUSD,Sell,0.020,1.13978,1.11578,1.12778,1.12743,3.5,0.08,00:04:05:28,63.5,2h 35m,9.3,1.07,4.5,,-4.8,,48.4,89.2,-1.00,
02/11/2019 16:41,02/12/2019 01:40,XAUUSD,Sell,0.020,1318.41000,1294.41000,1306.35000,1307.74000,-139.0,-0.27,00:08:59:15,0.0,0s,325.0,333.33,0.0,,-325.0,,0.0,57.2,-139.00,
02/12/2019 00:33,02/12/2019 00:54,GBPUSD,Sell,0.020,1.29827,1.27427,1.28627,1.28575,5.2,0.10,00:00:20:13,80.0,16m,5.5,0.56,5.2,,-2.9,,64.2,100.0,0.00,
02/07/2019 11:21,02/07/2019 14:09,XAUUSD,Sell,0.020,1316.99000,1292.99000,1304.98000,1306.02000,-104.0,-0.21,00:02:48:25,0.0,0s,302.0,303.03,0.0,,-302.0,,0.0,65.6,-104.00,
02/07/2019 11:00,02/07/2019 14:02,GBPUSD,Sell,0.020,1.30303,1.27903,1.29101,1.28560,54.1,1.07,00:03:02:16,97.3,2h 57m,40.5,0.06,54.1,,-3.1,,94.6,100.0,0.00,
02/07/2019 08:15,02/07/2019 10:09,XAUUSD,Sell,0.020,1316.67000,1292.67000,1304.59000,1303.77000,82.0,0.16,00:01:54:57,96.6,1h 51m,125.0,0.24,101.0,,-24.0,,80.8,84.8,-19.00,
02/07/2019 00:08,02/07/2019 03:21,EURUSD,Sell,0.020,1.14853,1.12453,1.13631,1.13610,2.1,0.03,00:03:13:01,64.3,2h 4m,4.4,1.33,3.3,,-4.4,,42.9,84.4,-1.20,
02/06/2019 22:58,02/06/2019 23:45,EURUSD,Sell,0.020,1.14888,1.12488,1.13688,1.13633,5.5,0.10,00:00:46:50,2.2,1m,0.0,0.18,5.5,,0.0,,100.0,100.0,0.00,
02/06/2019 11:37,02/06/2019 18:10,AUDUSD,Sell,0.020,0.72537,0.70137,0.71338,0.71262,7.6,0.14,00:06:32:16,74.4,4h 51m,9.2,0.44,11.1,,-4.9,,69.4,78.1,-3.50,
02/06/2019 12:35,02/06/2019 16:03,EURJPY,Sell,0.020,126.15800,123.75800,124.95800,124.95000,0.8,0.01,00:03:28:06,1.5,3m,14.5,8.53,1.7,,-14.5,,10.5,94.4,-0.90,
02/06/2019 10:27,02/06/2019 12:07,GBPUSD,Sell,0.020,1.30770,1.28370,1.29569,1.29565,0.4,0.00,00:01:40:05,70.0,1h 10m,10.6,3.26,2.7,,-8.8,,23.5,80.0,-2.30,
02/04/2019 16:56,02/04/2019 22:59,EURJPY,Buy,0.020,124.62300,127.02300,125.82200,125.70500,-11.7,-0.22,00:06:03:05,0.0,0s,24.2,24.21,0.0,,-24.2,,0.0,51.7,-11.70,
02/04/2019 14:42,02/04/2019 15:30,EURJPY,Buy,0.020,124.55000,126.95000,125.75100,125.85300,10.2,0.18,00:00:47:32,2.1,59s,0.0,0.10,10.2,,0.0,,100.0,100.0,0.00,
02/01/2019 08:51,02/01/2019 12:00,EURUSD,Sell,0.020,1.15621,1.13221,1.14421,1.14668,-24.7,-0.49,00:03:08:30,0.0,0s,28.6,28.65,0.0,,-28.6,,0.0,13.6,-24.70,
01/31/2019 16:48,01/31/2019 23:57,XAUUSD,Buy,0.020,1311.56000,1335.56000,1323.55000,1321.20000,-235.0,-0.46,00:07:09:43,0.0,0s,472.0,476.19,0.0,,-472.0,,0.0,50.2,-235.00,
01/31/2019 18:10,01/31/2019 22:52,AUDUSD,Buy,0.020,0.71602,0.74002,0.72803,0.72706,-9.7,-0.20,00:04:41:39,0.0,0s,20.8,20.83,0.0,,-20.8,,0.0,53.4,-9.70,
01/31/2019 12:32,01/31/2019 17:08,AUDUSD,Buy,0.020,0.71441,0.73841,0.72641,0.72795,15.4,0.29,00:04:36:03,100.0,4h 36m,15.4,0.03,30.4,,0.0,,100.0,50.7,-15.00,
01/31/2019 12:01,01/31/2019 14:22,EURUSD,Buy,0.020,1.13590,1.15990,1.14792,1.14930,13.8,0.26,00:02:20:10,100.0,2h 20m,8.4,0.06,16.3,,0.0,,100.0,84.7,-2.50,
01/31/2019 08:10,01/31/2019 09:26,AUDUSD,Buy,0.020,0.71416,0.73816,0.72622,0.72698,7.6,0.14,00:01:15:13,1.4,1m,0.0,0.13,7.6,,0.0,,100.0,100.0,0.00,
01/31/2019 08:12,01/31/2019 09:26,EURUSD,Buy,0.020,1.13794,1.16194,1.14994,1.15066,7.2,0.13,00:01:13:51,1.4,1m,0.0,0.14,7.2,,0.0,,100.0,100.0,0.00,
01/30/2019 10:50,01/30/2019 13:36,XAUUSD,Buy,0.020,1301.72000,1325.72000,1313.72000,1313.89000,17.0,0.03,00:02:45:41,4.9,8m,85.0,3.27,26.0,,-85.0,,23.4,91.9,-9.00,
01/30/2019 08:15,01/30/2019 11:46,AUDUSD,Buy,0.020,0.70738,0.73138,0.71943,0.72012,6.9,0.13,00:03:30:55,95.8,3h 22m,5.7,0.28,8.8,,-2.5,,77.9,83.2,-1.90,
01/30/2019 09:06,01/30/2019 10:32,XAUUSD,Buy,0.020,1301.82000,1325.82000,1313.75000,1315.80000,205.0,0.40,00:01:26:00,1.2,1m,0.0,0.00,205.0,,0.0,,100.0,100.0,0.00,
01/30/2019 05:36,01/30/2019 06:18,XAUUSD,Buy,0.020,1300.78000,1324.78000,1312.74000,1314.06000,132.0,0.25,00:00:41:55,2.4,1m,0.0,0.01,132.0,,0.0,,100.0,100.0,0.00,
01/28/2019 07:43,01/28/2019 11:08,AUDUSD,Buy,0.020,0.70765,0.73165,0.71965,0.71883,-8.2,-0.17,00:03:25:14,0.0,0s,18.2,18.21,0.0,,-18.2,,0.0,54.9,-8.20,
01/25/2019 18:00,01/25/2019 19:00,XAUUSD,Buy,0.020,1285.62000,1309.62000,1297.60000,1299.03000,143.0,0.28,00:01:00:00,1.7,1m,0.0,0.01,143.0,,0.0,,100.0,100.0,0.00,
01/25/2019 01:48,01/25/2019 08:11,EURJPY,Sell,0.020,125.10700,122.70700,123.90700,124.23100,-32.4,-0.60,00:06:23:49,0.0,0s,48.9,49.02,0.0,,-48.9,,0.0,33.7,-32.40,
01/25/2019 01:19,01/25/2019 08:10,EURUSD,Sell,0.020,1.14270,1.11870,1.13071,1.13182,-11.1,-0.23,00:06:50:45,0.3,1m,20.3,28.01,0.7,,-19.6,,3.4,41.9,-11.80,
01/24/2019 13:38,01/24/2019 15:32,AUDUSD,Sell,0.020,0.72196,0.69796,0.70995,0.70948,4.7,0.09,00:01:53:59,8.8,10m,14.8,2.17,4.7,,-10.2,,31.5,100.0,0.00,
01/24/2019 09:31,01/24/2019 10:35,GBPUSD,Buy,0.020,1.29365,1.31765,1.30566,1.30552,-1.4,-0.04,00:01:03:40,0.0,0s,1.4,1.40,0.0,,-1.4,,0.0,0.0,-1.40,
01/23/2019 17:19,01/23/2019 19:32,EURJPY,Buy,0.020,123.55000,125.95000,124.74900,124.74500,-0.4,-0.01,00:02:12:11,0.0,0s,8.1,8.10,0.0,,-8.1,,0.0,95.1,-0.40,
01/23/2019 15:41,01/23/2019 16:23,GBPUSD,Buy,0.020,1.28947,1.31347,1.30147,1.30426,27.9,0.55,00:00:42:04,2.4,1m,0.0,0.04,27.9,,0.0,,100.0,100.0,0.00,
01/22/2019 18:00,01/23/2019 04:48,GBPUSD,Buy,0.020,1.28363,1.30763,1.29567,1.29595,2.8,0.03,00:10:48:36,56.4,6h 5m,26.1,0.40,18.7,,-7.4,,71.6,39.1,-15.90,
01/21/2019 17:54,01/22/2019 00:13,AUDUSD,Sell,0.020,0.72701,0.70301,0.71501,0.71562,-6.1,-0.13,00:06:18:20,0.0,0s,10.3,10.31,0.0,,-10.3,,0.0,40.8,-6.10,
01/18/2019 12:25,01/18/2019 17:19,EURJPY,Buy,0.020,123.57600,125.97600,124.77500,124.69400,-8.1,-0.15,00:04:54:36,11.3,33m,42.3,4.04,8.4,,-33.9,,19.9,61.0,-16.50,
01/18/2019 12:00,01/18/2019 15:09,XAUUSD,Sell,0.020,1297.13000,1273.13000,1285.14000,1284.31000,83.0,0.16,00:03:09:29,73.7,2h 19m,301.0,0.35,384.0,,-133.0,,74.3,41.8,-301.00,
01/18/2019 04:56,01/18/2019 06:02,GBPUSD,Buy,0.020,1.28554,1.30954,1.29750,1.29783,3.3,0.06,00:01:05:39,1.6,1m,0.0,0.30,3.3,,0.0,,100.0,100.0,0.00,
01/16/2019 14:00,01/17/2019 03:39,AUDUSD,Sell,0.020,0.72886,0.70486,0.71686,0.71638,4.8,0.09,00:13:39:32,25.9,3h 32m,19.5,2.67,7.3,,-19.5,,27.2,90.7,-2.50,
01/15/2019 21:59,01/16/2019 03:21,EURUSD,Sell,0.020,1.15205,1.12805,1.14009,1.14033,-2.4,-0.04,00:05:22:46,28.0,1h 30m,13.6,3.58,3.8,,-13.6,,21.8,64.4,-6.20,
01/15/2019 21:52,01/16/2019 02:06,EURJPY,Sell,0.020,124.97100,122.57100,123.77300,123.84600,-7.3,-0.14,00:04:13:49,29.2,1h 14m,28.2,5.76,4.9,,-28.2,,14.8,63.1,-12.20,
01/15/2019 21:21,01/15/2019 21:42,GBPUSD,Sell,0.020,1.28531,1.26131,1.27312,1.27703,-39.1,-0.78,00:00:21:18,0.0,0s,154.8,156.25,0.0,,-154.8,,0.0,74.7,-39.10,
01/15/2019 11:00,01/15/2019 11:18,EURUSD,Sell,0.020,1.15811,1.13411,1.14611,1.14269,34.2,0.67,00:00:18:47,5.3,59s,0.0,0.03,34.2,,0.0,,100.0,100.0,0.00,
01/11/2019 17:00,01/11/2019 19:00,EURUSD,Sell,0.020,1.15898,1.13498,1.14697,1.14784,-8.7,-0.18,00:02:00:00,0.0,0s,10.9,10.91,0.0,,-10.9,,0.0,20.2,-8.70,
01/10/2019 15:34,01/10/2019 16:36,XAUUSD,Buy,0.020,1279.64000,1303.64000,1291.66000,1291.97000,31.0,0.05,00:01:02:19,1.7,1m,0.0,0.03,31.0,,0.0,,100.0,100.0,0.00,
01/10/2019 10:58,01/10/2019 13:19,XAUUSD,Buy,0.020,1282.73000,1306.73000,1294.73000,1293.86000,-87.0,-0.18,00:02:21:30,0.0,0s,219.0,222.22,0.0,,-219.0,,0.0,60.3,-87.00,
01/10/2019 08:22,01/10/2019 10:13,XAUUSD,Buy,0.020,1283.04000,1307.04000,1295.03000,1296.76000,173.0,0.34,00:01:50:59,31.6,35m,269.0,0.57,173.0,,-98.0,,63.8,100.0,0.00,
01/10/2019 09:53,01/10/2019 10:04,EURUSD,Buy,0.020,1.14156,1.16556,1.15356,1.15503,14.7,0.29,00:00:11:21,9.1,1m,0.0,0.07,14.7,,0.0,,100.0,100.0,0.00,
01/10/2019 03:14,01/10/2019 09:53,EURUSD,Buy,0.020,1.14281,1.16681,1.15486,1.15355,-13.1,-0.27,00:06:39:15,92.5,6h 9m,34.9,0.67,20.9,,-14.0,,59.9,2.6,-34.00,
01/10/2019 03:25,01/10/2019 04:14,XAUUSD,Buy,0.020,1280.24000,1304.24000,1292.25000,1293.86000,161.0,0.31,00:00:49:14,2.1,1m,0.0,0.01,161.0,,0.0,,100.0,100.0,0.00,
01/09/2019 17:32,01/10/2019 02:02,AUDUSD,Buy,0.020,0.70523,0.72923,0.71725,0.71792,6.7,0.11,00:08:30:39,83.2,7h 4m,21.1,0.21,17.4,,-3.7,,82.5,49.3,-10.70,
01/09/2019 23:48,01/10/2019 01:01,EURUSD,Buy,0.020,1.14225,1.16625,1.15425,1.15533,10.8,0.15,00:01:12:39,1.4,1m,0.0,0.09,10.8,,0.0,,100.0,100.0,0.00,
01/09/2019 02:00,01/09/2019 09:33,AUDUSD,Buy,0.020,0.70456,0.72856,0.71648,0.71577,-7.1,-0.15,00:07:33:12,1.4,6m,19.3,18.32,1.0,,-18.3,,5.2,58.0,-8.10,
01/08/2019 02:42,01/08/2019 08:15,EURUSD,Buy,0.020,1.13547,1.15947,1.14746,1.14479,-26.7,-0.54,00:05:32:45,0.0,0s,41.6,41.67,0.0,,-41.6,,0.0,35.8,-26.70,
01/07/2019 22:27,01/08/2019 01:19,EURUSD,Buy,0.020,1.13517,1.15917,1.14715,1.14800,8.5,0.14,00:02:52:20,98.9,2h 50m,3.2,0.07,9.2,,-0.6,,93.9,92.9,-0.70,
01/04/2019 17:00,01/04/2019 19:00,XAUUSD,Sell,0.020,1290.02000,1266.02000,1277.92000,1285.90000,-798.0,-1.59,00:02:00:01,0.0,0s,798.0,833.33,0.0,,-798.0,,0.0,0.0,-798.00,
01/03/2019 22:07,01/04/2019 01:10,EURJPY,Buy,0.020,121.34700,123.74700,122.54600,122.87500,32.9,0.60,00:03:02:52,100.0,3h 2m,27.1,0.02,41.7,,0.0,,100.0,78.9,-8.80,
01/03/2019 13:46,01/04/2019 01:08,AUDUSD,Buy,0.020,0.68337,0.70737,0.69536,0.70085,54.9,1.11,00:11:21:49,100.0,11h 21m,19.9,0.02,65.4,,0.0,,100.0,83.9,-10.50,
01/03/2019 09:21,01/03/2019 14:40,XAUUSD,Buy,0.020,1278.69000,1302.69000,1290.64000,1289.14000,-150.0,-0.31,00:05:19:06,0.0,0s,429.0,434.78,0.0,,-429.0,,0.0,65.0,-150.00,
01/03/2019 01:02,01/03/2019 07:28,GBPUSD,Sell,0.020,1.26478,1.24078,1.25275,1.25421,-14.6,-0.31,00:06:25:39,0.0,0s,30.4,30.49,0.0,,-30.4,,0.0,52.0,-14.60,
01/03/2019 00:55,01/03/2019 00:59,EURUSD,Sell,0.020,1.14708,1.12308,1.13487,1.13394,9.3,0.18,00:00:03:41,,,,,,,,,,,,
01/02/2019 16:00,01/03/2019 00:33,EURJPY,Sell,0.020,125.39500,122.99500,124.19500,123.00700,118.8,2.27,00:08:33:32,98.9,8h 27m,426.4,0.01,545.2,,-4.0,,99.3,22.4,-426.40,
01/02/2019 21:50,01/03/2019 00:28,EURUSD,Sell,0.020,1.14613,1.12213,1.13422,1.13401,2.1,0.07,00:02:38:39,82.3,2h 10m,35.9,0.22,29.5,,-6.4,,82.2,23.7,-27.40,
01/02/2019 17:08,01/02/2019 23:50,GBPUSD,Sell,0.020,1.27454,1.25054,1.26253,1.26037,21.6,0.44,00:06:41:56,100.0,6h 41m,30.9,0.02,40.6,,0.0,,100.0,53.2,-19.00,
01/02/2019 16:57,01/02/2019 23:37,AUDUSD,Sell,0.020,0.71151,0.68751,0.69951,0.69927,2.4,0.04,00:06:39:44,49.8,3h 19m,11.1,0.55,12.9,,-7.1,,64.5,47.5,-10.50,
01/02/2019 12:53,01/02/2019 14:23,EURJPY,Sell,0.020,126.02600,123.62600,124.82600,124.69600,13.0,0.24,00:01:29:36,100.0,1h 29m,20.5,0.03,33.5,,0.0,,100.0,38.8,-20.50,
01/02/2019 07:21,01/02/2019 10:02,EURJPY,Sell,0.020,126.53000,124.13000,125.32700,125.40500,-7.8,-0.16,00:02:41:41,72.7,1h 57m,81.6,0.31,73.8,,-22.7,,76.5,15.4,-81.60,
12/31/2018 18:00,01/02/2019 01:00,EURJPY,Sell,0.020,126.76000,124.36000,125.56200,125.76300,-20.1,-0.39,01:07:00:06,0.1,1m,28.6,30.86,0.9,,-27.7,,3.1,26.6,-21.00,
12/28/2018 10:13,12/28/2018 12:34,XAUUSD,Buy,0.020,1267.79000,1291.79000,1279.79000,1277.97000,-182.0,-0.38,00:02:21:37,0.0,0s,244.0,250.00,0.0,,-244.0,,0.0,25.4,-182.00,
12/28/2018 11:24,12/28/2018 12:17,EURUSD,Buy,0.020,1.13266,1.15666,1.14466,1.14513,4.7,0.09,00:00:53:31,1.9,1m,0.0,0.21,4.7,,0.0,,100.0,100.0,0.00,
12/28/2018 09:24,12/28/2018 11:04,EURUSD,Buy,0.020,1.13338,1.15738,1.14539,1.14414,-12.5,-0.27,00:01:39:48,0.0,0s,12.5,12.50,0.0,,-12.5,,0.0,0.0,-12.50,
12/27/2018 21:43,12/28/2018 07:32,AUDUSD,Sell,0.020,0.71462,0.69062,0.70262,0.70454,-19.2,-0.40,00:09:49:26,0.4,2m,28.9,9.71,2.7,,-26.2,,9.3,24.2,-21.90,
12/27/2018 22:37,12/28/2018 02:28,EURUSD,Buy,0.020,1.13158,1.15558,1.14347,1.14413,6.6,0.11,00:03:50:40,62.4,2h 23m,6.8,0.57,12.0,,-6.8,,63.8,71.3,-5.40,
12/21/2018 17:11,12/21/2018 19:00,EURJPY,Sell,0.020,127.97100,125.57100,126.76900,126.71400,5.5,0.09,00:01:48:54,1.0,1m,0.0,0.18,5.5,,0.0,,100.0,100.0,0.00,
12/20/2018 21:43,12/21/2018 09:01,XAUUSD,Buy,0.020,1249.89000,1273.89000,1261.91000,1260.13000,-178.0,-0.39,00:11:18:06,4.5,30m,378.0,4.82,65.0,,-313.0,,17.2,35.7,-243.00,
12/20/2018 17:00,12/20/2018 19:19,XAUUSD,Buy,0.020,1247.43000,1271.43000,1259.56000,1261.59000,203.0,0.41,00:02:19:25,99.3,2h 18m,260.0,0.08,463.0,,-37.0,,92.6,48.0,-260.00,
12/20/2018 02:30,12/20/2018 11:55,AUDUSD,Sell,0.020,0.72384,0.69984,0.71185,0.71371,-18.6,-0.38,00:09:25:28,68.7,6h 28m,53.0,0.65,32.2,,-20.8,,60.8,4.2,-50.80,
12/20/2018 06:42,12/20/2018 11:27,XAUUSD,Sell,0.020,1257.31000,1233.31000,1245.31000,1252.29000,-698.0,-1.40,00:04:44:28,0.0,0s,1161.0,1250.00,0.0,,-1161.0,,0.0,39.9,-698.00,
12/19/2018 21:00,12/19/2018 21:55,EURUSD,Buy,0.020,1.13040,1.15440,1.14202,1.13718,-48.4,-0.97,00:00:54:58,,,,,,,,,,,,
12/19/2018 11:55,12/19/2018 12:28,EURUSD,Buy,0.020,1.12737,1.15137,1.13937,1.14047,11.0,0.21,00:00:33:08,3.1,1m,0.0,0.09,11.0,,0.0,,100.0,100.0,0.00,
12/18/2018 14:09,12/18/2018 15:52,XAUUSD,Buy,0.020,1236.01000,1260.01000,1248.02000,1248.16000,14.0,0.02,00:01:43:33,1.0,1m,0.0,0.07,14.0,,0.0,,100.0,100.0,0.00,
12/18/2018 09:59,12/18/2018 11:17,EURJPY,Sell,0.020,129.00200,126.60200,127.80100,127.75200,4.9,0.08,00:01:18:10,1.3,1m,8.2,1.67,4.9,,-8.2,,37.4,100.0,0.00,
12/18/2018 07:38,12/18/2018 09:19,XAUUSD,Buy,0.020,1235.59000,1259.59000,1247.65000,1246.62000,-103.0,-0.21,00:01:41:07,83.2,1h 24m,148.0,2.29,45.0,,-103.0,,30.4,0.0,-148.00,
12/18/2018 01:08,12/18/2018 03:31,XAUUSD,Buy,0.020,1233.27000,1257.27000,1245.28000,1246.86000,158.0,0.30,00:02:22:29,100.0,2h 22m,78.0,0.00,236.0,,0.0,,100.0,66.9,-78.00,
12/14/2018 16:45,12/14/2018 19:00,EURUSD,Sell,0.020,1.14048,1.11648,1.12846,1.12994,-14.8,-0.30,00:02:14:34,,,,,,,,,,,,
12/14/2018 16:45,12/14/2018 19:00,AUDUSD,Sell,0.020,0.72802,0.70402,0.71601,0.71755,-15.4,-0.31,00:02:14:53,,,,,,,,,,,,
12/14/2018 16:47,12/14/2018 18:01,EURJPY,Sell,0.020,129.39200,126.99200,128.19100,128.07000,12.1,0.20,00:01:13:58,,,,,,,,,,,,
12/14/2018 12:02,12/14/2018 15:30,AUDUSD,Sell,0.020,0.72891,0.70491,0.71686,0.71566,12.0,0.23,00:03:27:37,,,,,,,,,,,,
12/13/2018 13:00,12/14/2018 02:10,XAUUSD,Sell,0.020,1253.65000,1229.65000,1241.63000,1241.88000,-25.0,-0.04,00:13:10:04,,,,,,,,,,,,
12/13/2018 11:00,12/13/2018 13:19,EURJPY,Buy,0.020,127.94800,130.34800,129.14900,129.09600,-5.3,-0.10,00:02:19:25,0.0,0s,13.9,13.91,0.0,,-13.9,,0.0,61.9,-5.30,
